Tick;Step;Rule;speed;0_Position;1_Position;ID
172;172;;1.5;170;121;b7fd22e4-83af-4875-99e4-a04860578d25
172;172;;1.5;172;123;b7779038-56d6-4363-929f-aef47f760de4
172;172;;1.5;169;121;596f26b4-de5f-4927-a4b7-43eb97bfb856
172;172;;1.5;216;136;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
172;172;;1.5;215;133;bdbbabf5-d97f-46bc-b016-9631c0123a39
172;172;;1.5;171;121;4fd36160-e387-4502-b545-41e9ecd02684
173;173;;1.5;218;143;6a51b22d-3640-40f2-91e3-95587ea6605a
173;173;;1.5;221;151;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
173;173;;1.5;227;169;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
173;173;;1.5;221;151;0193dabb-4810-4d11-842b-6ba905240ebb
173;173;;1.5;171;122;b7fd22e4-83af-4875-99e4-a04860578d25
173;173;;1.5;173;124;b7779038-56d6-4363-929f-aef47f760de4
173;173;;1.5;170;122;596f26b4-de5f-4927-a4b7-43eb97bfb856
173;173;;1.5;216;137;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
173;173;;1.5;215;134;bdbbabf5-d97f-46bc-b016-9631c0123a39
173;173;;1.5;172;122;4fd36160-e387-4502-b545-41e9ecd02684
174;174;;1.5;218;144;6a51b22d-3640-40f2-91e3-95587ea6605a
174;174;;1.5;221;152;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
174;174;;1.5;227;170;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
174;174;;1.5;221;152;0193dabb-4810-4d11-842b-6ba905240ebb
174;174;;1.5;172;123;b7fd22e4-83af-4875-99e4-a04860578d25
174;174;;1.5;174;125;b7779038-56d6-4363-929f-aef47f760de4
174;174;;1.5;171;123;596f26b4-de5f-4927-a4b7-43eb97bfb856
174;174;;1.5;216;138;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
174;174;;1.5;215;135;bdbbabf5-d97f-46bc-b016-9631c0123a39
174;174;;1.5;173;123;4fd36160-e387-4502-b545-41e9ecd02684
175;175;;1.5;218;145;6a51b22d-3640-40f2-91e3-95587ea6605a
175;175;;1.5;221;153;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
175;175;;1.5;227;171;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
175;175;;1.5;221;153;0193dabb-4810-4d11-842b-6ba905240ebb
175;175;;1.5;173;124;b7fd22e4-83af-4875-99e4-a04860578d25
175;175;;1.5;175;126;b7779038-56d6-4363-929f-aef47f760de4
175;175;;1.5;172;124;596f26b4-de5f-4927-a4b7-43eb97bfb856
175;175;;1.5;216;139;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
175;175;;1.5;215;136;bdbbabf5-d97f-46bc-b016-9631c0123a39
175;175;;1.5;174;124;4fd36160-e387-4502-b545-41e9ecd02684
176;176;;1.5;218;146;6a51b22d-3640-40f2-91e3-95587ea6605a
176;176;;1.5;221;154;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
176;176;;1.5;227;172;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
176;176;;1.5;221;154;0193dabb-4810-4d11-842b-6ba905240ebb
176;176;;1.5;174;125;b7fd22e4-83af-4875-99e4-a04860578d25
176;176;;1.5;176;127;b7779038-56d6-4363-929f-aef47f760de4
176;176;;1.5;173;125;596f26b4-de5f-4927-a4b7-43eb97bfb856
176;176;;1.5;216;140;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
176;176;;1.5;215;137;bdbbabf5-d97f-46bc-b016-9631c0123a39
176;176;;1.5;175;125;4fd36160-e387-4502-b545-41e9ecd02684
177;177;;1.5;218;147;6a51b22d-3640-40f2-91e3-95587ea6605a
177;177;;1.5;221;155;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
177;177;;1.5;227;173;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
177;177;;1.5;221;155;0193dabb-4810-4d11-842b-6ba905240ebb
177;177;;1.5;175;126;b7fd22e4-83af-4875-99e4-a04860578d25
177;177;;1.5;177;128;b7779038-56d6-4363-929f-aef47f760de4
177;177;;1.5;174;126;596f26b4-de5f-4927-a4b7-43eb97bfb856
177;177;;1.5;216;141;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
177;177;;1.5;215;138;bdbbabf5-d97f-46bc-b016-9631c0123a39
177;177;;1.5;176;126;4fd36160-e387-4502-b545-41e9ecd02684
178;178;;1.5;218;148;6a51b22d-3640-40f2-91e3-95587ea6605a
178;178;;1.5;221;156;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
178;178;;1.5;227;174;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
178;178;;1.5;221;156;0193dabb-4810-4d11-842b-6ba905240ebb
178;178;;1.5;176;127;b7fd22e4-83af-4875-99e4-a04860578d25
178;178;;1.5;178;129;b7779038-56d6-4363-929f-aef47f760de4
178;178;;1.5;175;127;596f26b4-de5f-4927-a4b7-43eb97bfb856
178;178;;1.5;216;142;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
178;178;;1.5;215;139;bdbbabf5-d97f-46bc-b016-9631c0123a39
178;178;;1.5;177;127;4fd36160-e387-4502-b545-41e9ecd02684
179;179;;1.5;218;149;6a51b22d-3640-40f2-91e3-95587ea6605a
179;179;;1.5;221;157;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
179;179;;1.5;227;175;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
179;179;;1.5;221;157;0193dabb-4810-4d11-842b-6ba905240ebb
179;179;;1.5;177;128;b7fd22e4-83af-4875-99e4-a04860578d25
179;179;;1.5;179;130;b7779038-56d6-4363-929f-aef47f760de4
179;179;;1.5;176;128;596f26b4-de5f-4927-a4b7-43eb97bfb856
179;179;;1.5;216;143;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
179;179;;1.5;215;140;bdbbabf5-d97f-46bc-b016-9631c0123a39
179;179;;1.5;178;128;4fd36160-e387-4502-b545-41e9ecd02684
180;180;;1.5;218;150;6a51b22d-3640-40f2-91e3-95587ea6605a
180;180;;1.5;221;158;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
180;180;;1.5;227;176;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
180;180;;1.5;221;158;0193dabb-4810-4d11-842b-6ba905240ebb
180;180;;1.5;178;129;b7fd22e4-83af-4875-99e4-a04860578d25
180;180;;1.5;180;131;b7779038-56d6-4363-929f-aef47f760de4
180;180;;1.5;177;129;596f26b4-de5f-4927-a4b7-43eb97bfb856
180;180;;1.5;216;144;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
180;180;;1.5;215;141;bdbbabf5-d97f-46bc-b016-9631c0123a39
180;180;;1.5;179;129;4fd36160-e387-4502-b545-41e9ecd02684
181;181;;1.5;218;151;6a51b22d-3640-40f2-91e3-95587ea6605a
181;181;;1.5;221;159;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
181;181;;1.5;227;177;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
181;181;;1.5;221;159;0193dabb-4810-4d11-842b-6ba905240ebb
181;181;;1.5;179;130;b7fd22e4-83af-4875-99e4-a04860578d25
181;181;;1.5;181;132;b7779038-56d6-4363-929f-aef47f760de4
181;181;;1.5;178;130;596f26b4-de5f-4927-a4b7-43eb97bfb856
181;181;;1.5;216;145;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
181;181;;1.5;215;142;bdbbabf5-d97f-46bc-b016-9631c0123a39
181;181;;1.5;180;130;4fd36160-e387-4502-b545-41e9ecd02684
182;182;;1.5;218;152;6a51b22d-3640-40f2-91e3-95587ea6605a
182;182;;1.5;221;160;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
182;182;;1.5;227;178;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
182;182;;1.5;221;160;0193dabb-4810-4d11-842b-6ba905240ebb
182;182;;1.5;180;131;b7fd22e4-83af-4875-99e4-a04860578d25
182;182;;1.5;182;133;b7779038-56d6-4363-929f-aef47f760de4
182;182;;1.5;179;131;596f26b4-de5f-4927-a4b7-43eb97bfb856
182;182;;1.5;216;146;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
182;182;;1.5;215;143;bdbbabf5-d97f-46bc-b016-9631c0123a39
182;182;;1.5;181;131;4fd36160-e387-4502-b545-41e9ecd02684
183;183;;1.5;218;153;6a51b22d-3640-40f2-91e3-95587ea6605a
183;183;;1.5;221;161;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
183;183;;1.5;227;179;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
183;183;;1.5;221;161;0193dabb-4810-4d11-842b-6ba905240ebb
183;183;;1.5;181;132;b7fd22e4-83af-4875-99e4-a04860578d25
183;183;;1.5;183;134;b7779038-56d6-4363-929f-aef47f760de4
183;183;;1.5;180;132;596f26b4-de5f-4927-a4b7-43eb97bfb856
183;183;;1.5;216;147;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
183;183;;1.5;215;144;bdbbabf5-d97f-46bc-b016-9631c0123a39
183;183;;1.5;182;132;4fd36160-e387-4502-b545-41e9ecd02684
184;184;;1.5;218;154;6a51b22d-3640-40f2-91e3-95587ea6605a
184;184;;1.5;221;162;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
184;184;;1.5;227;180;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
184;184;;1.5;221;162;0193dabb-4810-4d11-842b-6ba905240ebb
184;184;;1.5;182;133;b7fd22e4-83af-4875-99e4-a04860578d25
184;184;;1.5;184;135;b7779038-56d6-4363-929f-aef47f760de4
184;184;;1.5;181;133;596f26b4-de5f-4927-a4b7-43eb97bfb856
184;184;;1.5;216;148;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
184;184;;1.5;215;145;bdbbabf5-d97f-46bc-b016-9631c0123a39
184;184;;1.5;183;133;4fd36160-e387-4502-b545-41e9ecd02684
185;185;;1.5;218;155;6a51b22d-3640-40f2-91e3-95587ea6605a
185;185;;1.5;221;163;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
185;185;;1.5;227;181;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
185;185;;1.5;221;163;0193dabb-4810-4d11-842b-6ba905240ebb
185;185;;1.5;183;134;b7fd22e4-83af-4875-99e4-a04860578d25
185;185;;1.5;185;136;b7779038-56d6-4363-929f-aef47f760de4
185;185;;1.5;182;134;596f26b4-de5f-4927-a4b7-43eb97bfb856
185;185;;1.5;216;149;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
185;185;;1.5;215;146;bdbbabf5-d97f-46bc-b016-9631c0123a39
185;185;;1.5;184;134;4fd36160-e387-4502-b545-41e9ecd02684
186;186;;1.5;218;156;6a51b22d-3640-40f2-91e3-95587ea6605a
186;186;;1.5;221;164;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
186;186;;1.5;227;182;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
186;186;;1.5;221;164;0193dabb-4810-4d11-842b-6ba905240ebb
186;186;;1.5;184;135;b7fd22e4-83af-4875-99e4-a04860578d25
186;186;;1.5;186;137;b7779038-56d6-4363-929f-aef47f760de4
186;186;;1.5;183;135;596f26b4-de5f-4927-a4b7-43eb97bfb856
186;186;;1.5;216;150;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
186;186;;1.5;215;147;bdbbabf5-d97f-46bc-b016-9631c0123a39
186;186;;1.5;185;135;4fd36160-e387-4502-b545-41e9ecd02684
187;187;;1.5;218;157;6a51b22d-3640-40f2-91e3-95587ea6605a
187;187;;1.5;221;165;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
187;187;;1.5;227;183;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
187;187;;1.5;221;165;0193dabb-4810-4d11-842b-6ba905240ebb
187;187;;1.5;185;136;b7fd22e4-83af-4875-99e4-a04860578d25
187;187;;1.5;187;138;b7779038-56d6-4363-929f-aef47f760de4
187;187;;1.5;184;136;596f26b4-de5f-4927-a4b7-43eb97bfb856
187;187;;1.5;216;151;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
187;187;;1.5;215;148;bdbbabf5-d97f-46bc-b016-9631c0123a39
187;187;;1.5;186;136;4fd36160-e387-4502-b545-41e9ecd02684
188;188;;1.5;218;158;6a51b22d-3640-40f2-91e3-95587ea6605a
188;188;;1.5;221;166;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
188;188;;1.5;227;184;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
188;188;;1.5;221;166;0193dabb-4810-4d11-842b-6ba905240ebb
188;188;;1.5;186;137;b7fd22e4-83af-4875-99e4-a04860578d25
188;188;;1.5;188;139;b7779038-56d6-4363-929f-aef47f760de4
188;188;;1.5;185;137;596f26b4-de5f-4927-a4b7-43eb97bfb856
188;188;;1.5;216;152;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
188;188;;1.5;215;149;bdbbabf5-d97f-46bc-b016-9631c0123a39
188;188;;1.5;187;137;4fd36160-e387-4502-b545-41e9ecd02684
189;189;;1.5;218;159;6a51b22d-3640-40f2-91e3-95587ea6605a
189;189;;1.5;221;167;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
189;189;;1.5;227;185;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
189;189;;1.5;221;167;0193dabb-4810-4d11-842b-6ba905240ebb
189;189;;1.5;187;138;b7fd22e4-83af-4875-99e4-a04860578d25
189;189;;1.5;189;140;b7779038-56d6-4363-929f-aef47f760de4
189;189;;1.5;186;138;596f26b4-de5f-4927-a4b7-43eb97bfb856
189;189;;1.5;216;153;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
189;189;;1.5;215;150;bdbbabf5-d97f-46bc-b016-9631c0123a39
189;189;;1.5;188;138;4fd36160-e387-4502-b545-41e9ecd02684
190;190;;1.5;218;160;6a51b22d-3640-40f2-91e3-95587ea6605a
190;190;;1.5;221;168;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
190;190;;1.5;227;186;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
190;190;;1.5;221;168;0193dabb-4810-4d11-842b-6ba905240ebb
190;190;;1.5;188;139;b7fd22e4-83af-4875-99e4-a04860578d25
190;190;;1.5;190;141;b7779038-56d6-4363-929f-aef47f760de4
190;190;;1.5;187;139;596f26b4-de5f-4927-a4b7-43eb97bfb856
190;190;;1.5;216;154;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
190;190;;1.5;215;151;bdbbabf5-d97f-46bc-b016-9631c0123a39
190;190;;1.5;189;139;4fd36160-e387-4502-b545-41e9ecd02684
191;191;;1.5;218;161;6a51b22d-3640-40f2-91e3-95587ea6605a
191;191;;1.5;221;169;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
191;191;;1.5;227;187;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
191;191;;1.5;221;169;0193dabb-4810-4d11-842b-6ba905240ebb
191;191;;1.5;189;140;b7fd22e4-83af-4875-99e4-a04860578d25
191;191;;1.5;191;142;b7779038-56d6-4363-929f-aef47f760de4
191;191;;1.5;188;140;596f26b4-de5f-4927-a4b7-43eb97bfb856
191;191;;1.5;216;155;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
191;191;;1.5;215;152;bdbbabf5-d97f-46bc-b016-9631c0123a39
191;191;;1.5;190;140;4fd36160-e387-4502-b545-41e9ecd02684
192;192;;1.5;218;162;6a51b22d-3640-40f2-91e3-95587ea6605a
192;192;;1.5;221;170;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
192;192;;1.5;227;188;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
192;192;;1.5;221;170;0193dabb-4810-4d11-842b-6ba905240ebb
192;192;;1.5;190;141;b7fd22e4-83af-4875-99e4-a04860578d25
192;192;;1.5;192;143;b7779038-56d6-4363-929f-aef47f760de4
192;192;;1.5;189;141;596f26b4-de5f-4927-a4b7-43eb97bfb856
192;192;;1.5;216;156;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
192;192;;1.5;215;153;bdbbabf5-d97f-46bc-b016-9631c0123a39
192;192;;1.5;191;141;4fd36160-e387-4502-b545-41e9ecd02684
193;193;;1.5;218;163;6a51b22d-3640-40f2-91e3-95587ea6605a
193;193;;1.5;221;171;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
193;193;;1.5;227;189;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
193;193;;1.5;221;171;0193dabb-4810-4d11-842b-6ba905240ebb
193;193;;1.5;191;142;b7fd22e4-83af-4875-99e4-a04860578d25
193;193;;1.5;193;144;b7779038-56d6-4363-929f-aef47f760de4
193;193;;1.5;190;142;596f26b4-de5f-4927-a4b7-43eb97bfb856
193;193;;1.5;216;157;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
193;193;;1.5;215;154;bdbbabf5-d97f-46bc-b016-9631c0123a39
193;193;;1.5;192;142;4fd36160-e387-4502-b545-41e9ecd02684
194;194;;1.5;218;164;6a51b22d-3640-40f2-91e3-95587ea6605a
194;194;;1.5;221;172;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
194;194;;1.5;227;190;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
194;194;;1.5;221;172;0193dabb-4810-4d11-842b-6ba905240ebb
194;194;;1.5;192;143;b7fd22e4-83af-4875-99e4-a04860578d25
194;194;;1.5;194;145;b7779038-56d6-4363-929f-aef47f760de4
194;194;;1.5;191;143;596f26b4-de5f-4927-a4b7-43eb97bfb856
194;194;;1.5;216;158;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
194;194;;1.5;215;155;bdbbabf5-d97f-46bc-b016-9631c0123a39
194;194;;1.5;193;143;4fd36160-e387-4502-b545-41e9ecd02684
195;195;;1.5;218;165;6a51b22d-3640-40f2-91e3-95587ea6605a
195;195;;1.5;221;173;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
195;195;;1.5;227;191;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
195;195;;1.5;221;173;0193dabb-4810-4d11-842b-6ba905240ebb
195;195;;1.5;193;144;b7fd22e4-83af-4875-99e4-a04860578d25
195;195;;1.5;195;146;b7779038-56d6-4363-929f-aef47f760de4
195;195;;1.5;192;144;596f26b4-de5f-4927-a4b7-43eb97bfb856
195;195;;1.5;216;159;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
195;195;;1.5;215;156;bdbbabf5-d97f-46bc-b016-9631c0123a39
195;195;;1.5;194;144;4fd36160-e387-4502-b545-41e9ecd02684
196;196;;1.5;218;166;6a51b22d-3640-40f2-91e3-95587ea6605a
196;196;;1.5;221;174;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
196;196;;1.5;227;192;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
196;196;;1.5;221;174;0193dabb-4810-4d11-842b-6ba905240ebb
196;196;;1.5;194;145;b7fd22e4-83af-4875-99e4-a04860578d25
196;196;;1.5;196;147;b7779038-56d6-4363-929f-aef47f760de4
196;196;;1.5;193;145;596f26b4-de5f-4927-a4b7-43eb97bfb856
196;196;;1.5;216;160;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
196;196;;1.5;215;157;bdbbabf5-d97f-46bc-b016-9631c0123a39
196;196;;1.5;195;145;4fd36160-e387-4502-b545-41e9ecd02684
197;197;;1.5;218;167;6a51b22d-3640-40f2-91e3-95587ea6605a
197;197;;1.5;221;175;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
197;197;;1.5;227;193;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
197;197;;1.5;221;175;0193dabb-4810-4d11-842b-6ba905240ebb
197;197;;1.5;195;146;b7fd22e4-83af-4875-99e4-a04860578d25
197;197;;1.5;197;148;b7779038-56d6-4363-929f-aef47f760de4
197;197;;1.5;194;146;596f26b4-de5f-4927-a4b7-43eb97bfb856
197;197;;1.5;216;161;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
197;197;;1.5;215;158;bdbbabf5-d97f-46bc-b016-9631c0123a39
197;197;;1.5;196;146;4fd36160-e387-4502-b545-41e9ecd02684
198;198;;1.5;218;168;6a51b22d-3640-40f2-91e3-95587ea6605a
198;198;;1.5;221;176;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
198;198;;1.5;227;194;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
198;198;;1.5;221;176;0193dabb-4810-4d11-842b-6ba905240ebb
198;198;;1.5;196;147;b7fd22e4-83af-4875-99e4-a04860578d25
198;198;;1.5;198;149;b7779038-56d6-4363-929f-aef47f760de4
198;198;;1.5;195;147;596f26b4-de5f-4927-a4b7-43eb97bfb856
198;198;;1.5;216;162;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
198;198;;1.5;215;159;bdbbabf5-d97f-46bc-b016-9631c0123a39
198;198;;1.5;197;147;4fd36160-e387-4502-b545-41e9ecd02684
199;199;;1.5;218;169;6a51b22d-3640-40f2-91e3-95587ea6605a
199;199;;1.5;221;177;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
199;199;;1.5;227;195;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
199;199;;1.5;221;177;0193dabb-4810-4d11-842b-6ba905240ebb
199;199;;1.5;197;148;b7fd22e4-83af-4875-99e4-a04860578d25
199;199;;1.5;199;150;b7779038-56d6-4363-929f-aef47f760de4
199;199;;1.5;196;148;596f26b4-de5f-4927-a4b7-43eb97bfb856
199;199;;1.5;216;163;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
199;199;;1.5;215;160;bdbbabf5-d97f-46bc-b016-9631c0123a39
199;199;;1.5;198;148;4fd36160-e387-4502-b545-41e9ecd02684
200;200;;1.5;218;170;6a51b22d-3640-40f2-91e3-95587ea6605a
200;200;;1.5;221;178;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
200;200;;1.5;227;196;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
200;200;;1.5;221;178;0193dabb-4810-4d11-842b-6ba905240ebb
200;200;;1.5;198;149;b7fd22e4-83af-4875-99e4-a04860578d25
200;200;;1.5;200;151;b7779038-56d6-4363-929f-aef47f760de4
200;200;;1.5;197;149;596f26b4-de5f-4927-a4b7-43eb97bfb856
200;200;;1.5;216;164;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
200;200;;1.5;215;161;bdbbabf5-d97f-46bc-b016-9631c0123a39
200;200;;1.5;199;149;4fd36160-e387-4502-b545-41e9ecd02684
201;201;;1.5;218;171;6a51b22d-3640-40f2-91e3-95587ea6605a
201;201;;1.5;221;179;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
201;201;;1.5;227;197;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
201;201;;1.5;221;179;0193dabb-4810-4d11-842b-6ba905240ebb
201;201;;1.5;199;150;b7fd22e4-83af-4875-99e4-a04860578d25
201;201;;1.5;201;152;b7779038-56d6-4363-929f-aef47f760de4
201;201;;1.5;198;150;596f26b4-de5f-4927-a4b7-43eb97bfb856
201;201;;1.5;216;165;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
201;201;;1.5;215;162;bdbbabf5-d97f-46bc-b016-9631c0123a39
201;201;;1.5;200;150;4fd36160-e387-4502-b545-41e9ecd02684
202;202;;1.5;218;172;6a51b22d-3640-40f2-91e3-95587ea6605a
202;202;;1.5;221;180;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
202;202;;1.5;227;198;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
202;202;;1.5;221;180;0193dabb-4810-4d11-842b-6ba905240ebb
202;202;;1.5;200;151;b7fd22e4-83af-4875-99e4-a04860578d25
202;202;;1.5;202;153;b7779038-56d6-4363-929f-aef47f760de4
202;202;;1.5;199;151;596f26b4-de5f-4927-a4b7-43eb97bfb856
202;202;;1.5;216;166;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
202;202;;1.5;215;163;bdbbabf5-d97f-46bc-b016-9631c0123a39
202;202;;1.5;201;151;4fd36160-e387-4502-b545-41e9ecd02684
203;203;;1.5;218;173;6a51b22d-3640-40f2-91e3-95587ea6605a
203;203;;1.5;221;181;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
203;203;;1.5;227;199;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
203;203;;1.5;221;181;0193dabb-4810-4d11-842b-6ba905240ebb
203;203;;1.5;201;152;b7fd22e4-83af-4875-99e4-a04860578d25
203;203;;1.5;203;154;b7779038-56d6-4363-929f-aef47f760de4
203;203;;1.5;200;152;596f26b4-de5f-4927-a4b7-43eb97bfb856
203;203;;1.5;216;167;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
203;203;;1.5;215;164;bdbbabf5-d97f-46bc-b016-9631c0123a39
203;203;;1.5;202;152;4fd36160-e387-4502-b545-41e9ecd02684
204;204;;1.5;218;174;6a51b22d-3640-40f2-91e3-95587ea6605a
204;204;;1.5;221;182;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
204;204;;1.5;227;200;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
204;204;;1.5;221;182;0193dabb-4810-4d11-842b-6ba905240ebb
204;204;;1.5;202;153;b7fd22e4-83af-4875-99e4-a04860578d25
204;204;;1.5;204;155;b7779038-56d6-4363-929f-aef47f760de4
204;204;;1.5;201;153;596f26b4-de5f-4927-a4b7-43eb97bfb856
204;204;;1.5;216;168;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
204;204;;1.5;215;165;bdbbabf5-d97f-46bc-b016-9631c0123a39
204;204;;1.5;203;153;4fd36160-e387-4502-b545-41e9ecd02684
205;205;;1.5;218;175;6a51b22d-3640-40f2-91e3-95587ea6605a
205;205;;1.5;221;183;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
205;205;;1.5;227;201;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
205;205;;1.5;221;183;0193dabb-4810-4d11-842b-6ba905240ebb
205;205;;1.5;203;154;b7fd22e4-83af-4875-99e4-a04860578d25
205;205;;1.5;205;156;b7779038-56d6-4363-929f-aef47f760de4
205;205;;1.5;202;154;596f26b4-de5f-4927-a4b7-43eb97bfb856
205;205;;1.5;216;169;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
205;205;;1.5;215;166;bdbbabf5-d97f-46bc-b016-9631c0123a39
205;205;;1.5;204;154;4fd36160-e387-4502-b545-41e9ecd02684
206;206;;1.5;218;176;6a51b22d-3640-40f2-91e3-95587ea6605a
206;206;;1.5;221;184;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
206;206;;1.5;227;202;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
206;206;;1.5;221;184;0193dabb-4810-4d11-842b-6ba905240ebb
206;206;;1.5;204;155;b7fd22e4-83af-4875-99e4-a04860578d25
206;206;;1.5;206;157;b7779038-56d6-4363-929f-aef47f760de4
206;206;;1.5;203;155;596f26b4-de5f-4927-a4b7-43eb97bfb856
206;206;;1.5;216;170;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
206;206;;1.5;215;167;bdbbabf5-d97f-46bc-b016-9631c0123a39
206;206;;1.5;205;155;4fd36160-e387-4502-b545-41e9ecd02684
207;207;;1.5;218;177;6a51b22d-3640-40f2-91e3-95587ea6605a
